State,Filed week ended,Initial Claims
District of Columbia,08/31/1996,509
District of Columbia,09/07/1996,384
District of Columbia,09/14/1996,587
District of Columbia,09/21/1996,614
District of Columbia,09/28/1996,553
District of Columbia,10/05/1996,572
District of Columbia,10/12/1996,608
District of Columbia,10/19/1996,469
District of Columbia,10/26/1996,591
District of Columbia,11/02/1996,650
District of Columbia,11/09/1996,442
District of Columbia,11/16/1996,412
District of Columbia,11/23/1996,592
District of Columbia,11/30/1996,603
District of Columbia,12/07/1996,745
District of Columbia,12/14/1996,610
District of Columbia,12/21/1996,704
District of Columbia,12/28/1996,529
District of Columbia,01/04/1997,365
District of Columbia,01/11/1997,817
District of Columbia,01/18/1997,832
District of Columbia,01/25/1997,778
District of Columbia,02/01/1997,709
District of Columbia,02/08/1997,759
District of Columbia,02/15/1997,691
District of Columbia,02/22/1997,638
District of Columbia,03/01/1997,668
District of Columbia,03/08/1997,699
District of Columbia,03/15/1997,578
District of Columbia,03/22/1997,575
District of Columbia,03/29/1997,453
District of Columbia,04/05/1997,621
District of Columbia,04/12/1997,646
District of Columbia,04/19/1997,485
District of Columbia,04/26/1997,445
District of Columbia,05/03/1997,524
District of Columbia,05/10/1997,495
District of Columbia,05/17/1997,530
District of Columbia,05/24/1997,565
District of Columbia,05/31/1997,333
District of Columbia,06/07/1997,565
District of Columbia,06/14/1997,427
District of Columbia,06/21/1997,533
District of Columbia,06/28/1997,658
District of Columbia,07/05/1997,"1,689"
District of Columbia,07/12/1997,"1,130"
District of Columbia,07/19/1997,864
District of Columbia,07/26/1997,719
District of Columbia,08/02/1997,604
District of Columbia,08/09/1997,698
District of Columbia,08/16/1997,691
District of Columbia,08/23/1997,641
District of Columbia,08/30/1997,601
District of Columbia,09/06/1997,548
District of Columbia,09/13/1997,622
District of Columbia,09/20/1997,483
District of Columbia,09/27/1997,448
District of Columbia,10/04/1997,609
District of Columbia,10/11/1997,690
District of Columbia,10/18/1997,496
District of Columbia,10/25/1997,630
District of Columbia,11/01/1997,484
District of Columbia,11/08/1997,593
District of Columbia,11/15/1997,458
District of Columbia,11/22/1997,590
District of Columbia,11/29/1997,419
District of Columbia,12/06/1997,606
District of Columbia,12/13/1997,561
District of Columbia,12/20/1997,687
District of Columbia,12/27/1997,368
District of Columbia,01/03/1998,376
District of Columbia,01/10/1998,731
District of Columbia,01/17/1998,748
District of Columbia,01/24/1998,529
District of Columbia,01/31/1998,711
District of Columbia,02/07/1998,800
District of Columbia,02/14/1998,587
District of Columbia,02/21/1998,486
District of Columbia,02/28/1998,552
District of Columbia,03/07/1998,535
District of Columbia,03/14/1998,482
District of Columbia,03/21/1998,534
District of Columbia,03/28/1998,429
District of Columbia,04/04/1998,419
District of Columbia,04/11/1998,456
District of Columbia,04/18/1998,412
District of Columbia,04/25/1998,419
District of Columbia,05/02/1998,411
District of Columbia,05/09/1998,484
District of Columbia,05/16/1998,494
District of Columbia,05/23/1998,478
District of Columbia,05/30/1998,409
District of Columbia,06/06/1998,502
District of Columbia,06/13/1998,576
District of Columbia,06/20/1998,673
District of Columbia,06/27/1998,545
District of Columbia,07/04/1998,798
District of Columbia,07/11/1998,"1,209"
District of Columbia,07/18/1998,649
District of Columbia,07/25/1998,716
District of Columbia,08/01/1998,552
District of Columbia,08/08/1998,602
District of Columbia,08/15/1998,597
District of Columbia,08/22/1998,646
District of Columbia,08/29/1998,506
District of Columbia,09/05/1998,507
District of Columbia,09/12/1998,328
District of Columbia,09/19/1998,564
District of Columbia,09/26/1998,407
District of Columbia,10/03/1998,410
District of Columbia,10/10/1998,503
District of Columbia,10/17/1998,418
District of Columbia,10/24/1998,412
District of Columbia,10/31/1998,482
District of Columbia,11/07/1998,627
District of Columbia,11/14/1998,445
District of Columbia,11/21/1998,614
District of Columbia,11/28/1998,414
District of Columbia,12/05/1998,604
District of Columbia,12/12/1998,622
District of Columbia,12/19/1998,506
District of Columbia,12/26/1998,419
District of Columbia,01/02/1999,315
District of Columbia,01/09/1999,628
District of Columbia,01/16/1999,642
District of Columbia,01/23/1999,580
District of Columbia,01/30/1999,789
District of Columbia,02/06/1999,602
District of Columbia,02/13/1999,578
